309,60
309,16
309,5
309,56
309,40
309,26
309,12
310,0
310,5
310,95
310,40
312,90
312,0
312,1
312,27
312,16
312,52
312,53
312,33
312,39
312,57
312,20
312,12
313,2
313,22
313,16
313,4
313,5
313,95
313,6
313,9
313,10
313,19
313,40
313,12
313,13
314,27
314,21
314,28
314,29
314,4
314,46
314,35
314,37
314,40
314,41
314,12
315,27
315,3
315,16
315,5
316,29
316,3
316,5
316,46
317,29
317,16
317,4
317,17
317,53
317,57
317,12
318,54
318,29
319,24
319,25
320,3
320,5
320,53
320,96
320,14
320,57
320,19
320,15
321,60
321,5
321,30
321,31
321,35
321,12
322,0
322,60
322,16
322,4
322,97
323,0
323,27
323,25
323,5
323,17
323,53
323,33
323,40
324,27
324,16
324,58
324,7
324,26
324,12
325,27
325,3
325,25
325,16
325,5
325,85
325,26
326,5
326,17
326,30
326,46
326,56
326,26
327,0
327,54
327,27
327,3
327,16
327,5
327,12
329,3
329,16
329,5
329,57
330,0
330,14
330,42
330,15
330,26
331,0
331,54
331,27
331,29
331,23
331,16
331,5
331,30
331,31
331,46
331,53
331,6
331,12
332,27
332,25
332,19
332,11
332,12
334,0
334,23
334,3
334,16
334,5
334,17
334,79
334,53
334,56
334,98
334,19
334,43
334,94
335,3
335,5
335,30
336,0
336,5
336,52
336,6
337,90
337,3
337,5
337,53
337,6
337,96
337,34
337,84
337,57
337,66
338,3
339,0
339,2
339,81
339,28
339,3
339,60
339,16
339,5
339,14
339,35
339,42
339,43
339,11
339,15
339,26
339,12
340,0
340,1
340,5
340,19
340,91
341,2
341,81
341,28
341,16
341,5
341,19
341,43
341,26
341,12
342,5
342,95
342,19
342,40
342,12
343,0
343,5
343,52
343,99
343,11
346,29
346,45
346,16
346,5
346,79
346,6
346,35
346,12
347,90
347,79
347,37
348,54
348,16
348,17
348,30
348,7
348,57
348,11
350,81
350,29
350,3
352,3
352,5
352,46
353,2
353,22
353,3
353,16
353,4
353,6
353,9
353,10
353,19
353,12
353,13
354,5
354,52
354,70
354,7
354,11
355,0
355,3
355,16
355,5
355,52
355,35
355,36
355,18
356,27
356,21
356,5
356,46
356,33
356,41
357,0
357,27
357,29
357,23
357,47
357,3
357,25
357,16
357,5
357,32
357,56
357,34
357,35
357,36
357,7
357,18
357,8
357,39
357,69
357,43
357,41
357,26
357,12
358,21
358,60
358,16
358,5
358,6
358,7
358,26
358,12
359,0
359,44
359,60
359,5
359,95
359,56
359,35
359,37
359,40
359,12
360,27
360,3
360,72
360,5
360,52
360,56
360,19
360,41
361,44
361,22
361,60
361,72
361,25
361,16
361,5
361,33
361,35
361,19
361,40
362,0
362,5
362,52
362,11
363,0
363,1
363,44
363,22
363,3
363,45
363,16
363,5
363,19
363,26
363,12
364,0
364,11
365,23
365,5
365,33
365,6
365,39
365,12
366,3
366,16
366,17
366,46
366,53
366,14
366,42
366,57
366,11
366,15
366,26
367,29
367,5
367,33
367,95
367,40
368,25
368,5
368,33
368,95
368,40
368,11
369,0
369,1
369,5
369,95
369,40
369,12
370,0
370,63
370,47
370,60
370,25
370,5
370,7
370,19
370,41
371,0
371,22
371,60
371,25
371,16
371,5
371,6
371,35
371,87
371,57
371,20
371,40
371,11
371,26
371,12
372,3
372,5
372,30
372,50
373,0
373,11
374,27
374,21
374,22
374,3
374,16
374,5
374,30
374,46
374,35
375,0
375,29
375,16
375,4
375,5
375,17
375,79
375,53
375,12
376,25
376,70
376,6
376,35
376,11
377,68
377,17
377,53
377,56
377,48
377,9
377,19
378,16
378,5
378,53
378,14
378,7
378,39
378,15
378,12
379,0
379,61
379,16
379,46
379,6
379,14
379,35
379,36
379,42
379,40
379,11
379,15
380,54
380,27
380,51
380,29
380,3
380,45
380,5
380,30
380,52
380,33
380,95
380,85
380,34
380,37
380,7
380,19
380,20
380,50
380,91
381,0
381,54
381,29
381,16
381,5
381,79
381,53
381,6
381,34
381,35
381,57
381,26
381,12
382,0
382,51
382,23
382,3
382,60
382,16
382,5
382,88
382,10
382,19
382,26
382,12
382,13
383,27
383,45
383,5
383,32
383,86
384,90
384,0
384,27
384,21
384,3
384,60
384,25
384,5
384,35
384,91
385,0
385,1
385,22
385,5
385,11
385,91
386,0
386,1
386,54
386,27
386,16
386,5
386,79
386,35
386,36
386,57
386,12
387,3
387,59
387,16
387,5
387,19
388,0
388,1
388,3
388,16
388,5
388,57
388,19
388,91
389,54
389,27
389,29
389,47
389,3
389,60
389,16
389,5
389,30
389,56
389,34
389,35
389,36
389,18
389,19
389,20
389,43
389,40
389,41
389,26
389,12
390,16
390,5
390,19
391,0
391,1
391,24
391,25
391,5
391,35
391,36
391,48
391,19
394,0
394,61
394,25
394,16
394,5
394,14
394,8
394,15
395,0
395,27
395,29
395,23
395,3
395,60
395,16
395,5
395,17
395,30
395,82
395,35
395,84
395,19
395,20
395,50
396,0
396,16
396,5
396,6
396,7
396,11
396,26
396,13
397,0
397,5
397,95
397,40
397,12
398,90
398,0
398,29
398,3
398,59
398,16
398,5
398,30
398,31
398,46
398,37
398,43
398,26
398,12
399,0
399,61
399,5
399,14
399,11
399,15
400,60
400,16
400,5
400,53
400,14
400,35
400,15
402,5
403,2
403,22
403,16
403,4
403,5
403,95
403,6
403,9
403,10
403,19
403,40
403,12
403,13
405,0
405,3
405,5
405,30
405,53
405,12
405,50
407,0
407,60
407,16
407,4
407,5
407,17
407,79
407,53
407,56
